[21:37:55.876] [INFO   ] thread main starting.
[21:37:55.892] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:37:55.900] [SEVERE ] configuration file was loaded from resources directory.
[21:37:56.643] [INFO   ] thread dealer starting.
[21:37:56.643] [INFO   ] thread dealer starting.
[21:38:51.088] [SEVERE ] updating countdown to 6857
[21:38:51.193] [SEVERE ] updating countdown to 6752
[21:38:51.301] [SEVERE ] updating countdown to 6644
[21:38:51.407] [SEVERE ] updating countdown to 6538
[21:38:51.515] [SEVERE ] updating countdown to 6430
[21:38:51.615] [SEVERE ] updating countdown to 6330
[21:38:51.723] [SEVERE ] updating countdown to 6222
[21:38:51.838] [SEVERE ] updating countdown to 6107
[21:38:51.953] [SEVERE ] updating countdown to 5992
[21:38:52.059] [SEVERE ] updating countdown to 5886
[21:38:52.168] [SEVERE ] updating countdown to 5777
[21:38:52.271] [SEVERE ] updating countdown to 5674
[21:38:52.374] [SEVERE ] updating countdown to 5571
[21:38:52.475] [SEVERE ] updating countdown to 5470
[21:38:52.590] [SEVERE ] updating countdown to 5355
[21:38:52.702] [SEVERE ] updating countdown to 5243
[21:38:52.813] [SEVERE ] updating countdown to 5132
[21:38:52.926] [SEVERE ] updating countdown to 5019
[21:38:58.001] [SEVERE ] updating countdown to 0
[21:38:58.001] [SEVERE ] updating countdown to 0
[21:38:58.109] [SEVERE ] removing card from slot 0
[21:38:58.110] [SEVERE ] removing tokens from slot 0
[21:38:58.216] [SEVERE ] removing card from slot 1
[21:38:58.216] [SEVERE ] removing tokens from slot 1
[21:38:58.320] [SEVERE ] removing card from slot 2
[21:38:58.320] [SEVERE ] removing tokens from slot 2
[21:38:58.424] [SEVERE ] removing card from slot 3
[21:38:58.425] [SEVERE ] removing tokens from slot 3
[21:38:58.533] [SEVERE ] removing card from slot 4
[21:38:58.533] [SEVERE ] removing tokens from slot 4
[21:38:58.641] [SEVERE ] removing card from slot 5
[21:38:58.641] [SEVERE ] removing tokens from slot 5
[21:38:58.742] [SEVERE ] removing card from slot 6
[21:38:58.742] [SEVERE ] removing tokens from slot 6
[21:38:58.845] [SEVERE ] removing card from slot 7
[21:38:58.845] [SEVERE ] removing tokens from slot 7
[21:38:58.957] [SEVERE ] removing card from slot 8
[21:38:58.957] [SEVERE ] removing tokens from slot 8
[21:38:59.066] [SEVERE ] removing card from slot 9
[21:38:59.067] [SEVERE ] removing tokens from slot 9
[21:38:59.174] [SEVERE ] removing card from slot 10
[21:38:59.174] [SEVERE ] removing tokens from slot 10
[21:38:59.278] [SEVERE ] removing card from slot 11
[21:38:59.279] [SEVERE ] removing tokens from slot 11
[21:38:59.385] [SEVERE ] placing card 5 in slot 0
[21:38:59.490] [SEVERE ] placing card 0 in slot 1
[21:38:59.602] [SEVERE ] placing card 52 in slot 2
[21:38:59.716] [SEVERE ] placing card 48 in slot 3
[21:38:59.824] [SEVERE ] placing card 14 in slot 4
[21:38:59.933] [SEVERE ] placing card 70 in slot 5
[21:39:00.042] [SEVERE ] placing card 34 in slot 6
[21:39:00.145] [SEVERE ] placing card 75 in slot 7
[21:39:00.252] [SEVERE ] placing card 20 in slot 8
[21:39:00.359] [SEVERE ] placing card 60 in slot 9
[21:39:00.467] [SEVERE ] placing card 31 in slot 10
[21:39:00.567] [SEVERE ] placing card 80 in slot 11
[21:39:00.568] [SEVERE ] updating countdown to 60000
[21:39:00.683] [SEVERE ] updating countdown to 59885
[21:39:00.784] [SEVERE ] updating countdown to 59784
[21:39:00.892] [SEVERE ] updating countdown to 59676
[21:39:01.000] [SEVERE ] updating countdown to 59568
[21:39:01.110] [SEVERE ] updating countdown to 59458
[21:39:01.219] [SEVERE ] updating countdown to 59349
[21:39:01.319] [SEVERE ] updating countdown to 59249
[21:39:01.427] [SEVERE ] updating countdown to 59141
[21:39:01.536] [SEVERE ] updating countdown to 59032
[21:39:01.640] [SEVERE ] updating countdown to 58928
[21:39:01.753] [SEVERE ] updating countdown to 58815
[21:39:01.867] [SEVERE ] updating countdown to 58701
[21:39:01.974] [SEVERE ] updating countdown to 58594
[21:39:02.082] [SEVERE ] updating countdown to 58486
[21:39:02.190] [SEVERE ] updating countdown to 58378
[21:39:02.299] [SEVERE ] updating countdown to 58269
[21:39:02.410] [SEVERE ] updating countdown to 58158
[21:39:02.526] [SEVERE ] updating countdown to 58042
[21:39:02.634] [SEVERE ] updating countdown to 57934
[21:39:02.736] [SEVERE ] updating countdown to 57832
[21:39:02.852] [SEVERE ] updating countdown to 57716
[21:39:02.955] [SEVERE ] updating countdown to 57613
[21:39:03.067] [SEVERE ] updating countdown to 57501
[21:39:03.167] [SEVERE ] updating countdown to 57401
[21:39:03.283] [SEVERE ] updating countdown to 57285
[21:39:03.390] [SEVERE ] updating countdown to 57178
[21:39:03.494] [SEVERE ] updating countdown to 57074
[21:39:03.609] [SEVERE ] updating countdown to 56959
[21:39:03.716] [SEVERE ] updating countdown to 56852
[21:39:03.829] [SEVERE ] updating countdown to 56739
[21:39:03.931] [SEVERE ] updating countdown to 56637
[21:39:04.046] [SEVERE ] updating countdown to 56522
[21:39:04.150] [SEVERE ] updating countdown to 56418
[21:39:04.259] [SEVERE ] updating countdown to 56309
[21:39:04.366] [SEVERE ] updating countdown to 56202
[21:39:04.472] [SEVERE ] updating countdown to 56096
[21:39:04.587] [SEVERE ] updating countdown to 55981
[21:39:04.696] [SEVERE ] updating countdown to 55872
[21:39:04.801] [SEVERE ] updating countdown to 55767
[21:39:04.908] [SEVERE ] updating countdown to 55660
[21:39:05.023] [SEVERE ] updating countdown to 55545
[21:39:05.124] [SEVERE ] updating countdown to 55444
[21:39:05.231] [SEVERE ] updating countdown to 55337
[21:39:05.333] [SEVERE ] updating countdown to 55235
[21:39:05.446] [SEVERE ] updating countdown to 55122
[21:39:05.553] [SEVERE ] updating countdown to 55015
[21:39:05.657] [SEVERE ] updating countdown to 54911
[21:39:05.768] [SEVERE ] updating countdown to 54800
[21:39:05.876] [SEVERE ] updating countdown to 54692
[21:39:05.977] [SEVERE ] updating countdown to 54591
[21:39:06.088] [SEVERE ] updating countdown to 54480
[21:39:06.202] [SEVERE ] updating countdown to 54366
[21:39:06.304] [SEVERE ] updating countdown to 54264
[21:39:06.416] [SEVERE ] updating countdown to 54152
[21:39:06.517] [SEVERE ] updating countdown to 54051
[21:39:06.618] [SEVERE ] updating countdown to 53950
[21:39:06.718] [SEVERE ] updating countdown to 53850
[21:39:06.833] [SEVERE ] updating countdown to 53735
[21:39:06.948] [SEVERE ] updating countdown to 53620
[21:39:07.054] [SEVERE ] updating countdown to 53514
[21:39:07.157] [SEVERE ] updating countdown to 53411
[21:39:07.264] [SEVERE ] updating countdown to 53304
[21:39:07.367] [SEVERE ] updating countdown to 53201
[21:39:07.468] [SEVERE ] updating countdown to 53100
[21:39:07.574] [SEVERE ] updating countdown to 52994
[21:39:07.676] [SEVERE ] updating countdown to 52892
[21:39:07.785] [SEVERE ] updating countdown to 52783
[21:39:07.885] [SEVERE ] updating countdown to 52683
[21:39:07.990] [SEVERE ] updating countdown to 52578
[21:39:08.091] [SEVERE ] updating countdown to 52477
[21:39:08.199] [SEVERE ] updating countdown to 52369
[21:39:08.314] [SEVERE ] updating countdown to 52254
[21:39:08.423] [SEVERE ] updating countdown to 52145
[21:39:08.524] [SEVERE ] updating countdown to 52044
[21:39:08.636] [SEVERE ] updating countdown to 51932
[21:39:08.741] [SEVERE ] updating countdown to 51827
[21:39:08.845] [SEVERE ] updating countdown to 51723
[21:39:08.951] [SEVERE ] updating countdown to 51617
[21:39:09.059] [SEVERE ] updating countdown to 51509
[21:39:09.166] [SEVERE ] updating countdown to 51402
[21:39:09.274] [SEVERE ] updating countdown to 51294
[21:39:09.389] [SEVERE ] updating countdown to 51179
[21:39:09.497] [SEVERE ] updating countdown to 51071
[21:39:09.603] [SEVERE ] updating countdown to 50965
[21:39:09.711] [SEVERE ] updating countdown to 50857
[21:39:09.813] [SEVERE ] updating countdown to 50755
[21:39:09.917] [SEVERE ] updating countdown to 50651
[21:39:10.019] [SEVERE ] updating countdown to 50549
[21:39:10.125] [SEVERE ] updating countdown to 50443
[21:39:10.238] [SEVERE ] updating countdown to 50330
[21:39:10.349] [SEVERE ] updating countdown to 50219
[21:39:10.458] [SEVERE ] updating countdown to 50110
[21:39:10.563] [SEVERE ] updating countdown to 50005
[21:39:10.674] [SEVERE ] updating countdown to 49894
[21:39:10.775] [SEVERE ] updating countdown to 49793
[21:39:10.886] [SEVERE ] updating countdown to 49682
[21:39:10.992] [SEVERE ] updating countdown to 49576
[21:39:11.093] [SEVERE ] updating countdown to 49475
[21:39:11.193] [SEVERE ] updating countdown to 49375
[21:39:11.294] [SEVERE ] updating countdown to 49274
[21:39:11.405] [SEVERE ] updating countdown to 49163
[21:39:11.512] [SEVERE ] updating countdown to 49056
[21:39:11.624] [SEVERE ] updating countdown to 48944
[21:39:11.731] [SEVERE ] updating countdown to 48837
[21:39:11.847] [SEVERE ] updating countdown to 48721
[21:39:11.961] [SEVERE ] updating countdown to 48607
[21:39:12.075] [SEVERE ] updating countdown to 48493
[21:39:12.191] [SEVERE ] updating countdown to 48377
[21:39:12.299] [SEVERE ] updating countdown to 48269
[21:39:12.408] [SEVERE ] updating countdown to 48160
[21:39:12.522] [SEVERE ] updating countdown to 48046
[21:39:12.632] [SEVERE ] updating countdown to 47936
[21:39:12.741] [SEVERE ] updating countdown to 47827
[21:39:12.855] [SEVERE ] updating countdown to 47713
[21:39:12.968] [SEVERE ] updating countdown to 47600
[21:39:13.073] [SEVERE ] updating countdown to 47495
[21:39:13.184] [SEVERE ] updating countdown to 47384
[21:39:13.289] [SEVERE ] updating countdown to 47279
[21:39:13.397] [SEVERE ] updating countdown to 47171
[21:39:13.520] [SEVERE ] updating countdown to 47048
[21:39:13.625] [SEVERE ] updating countdown to 46943
[21:39:13.733] [SEVERE ] updating countdown to 46835
[21:39:13.842] [SEVERE ] updating countdown to 46726
[21:39:13.942] [SEVERE ] updating countdown to 46626
[21:39:14.044] [SEVERE ] updating countdown to 46524
[21:39:14.160] [SEVERE ] updating countdown to 46408
[21:39:14.260] [SEVERE ] updating countdown to 46308
[21:39:14.376] [SEVERE ] updating countdown to 46192
[21:39:14.483] [SEVERE ] updating countdown to 46085
[21:39:14.589] [SEVERE ] updating countdown to 45979
[21:39:14.696] [SEVERE ] updating countdown to 45872
[21:39:14.798] [SEVERE ] updating countdown to 45770
[21:39:14.904] [SEVERE ] updating countdown to 45664
[21:39:15.016] [SEVERE ] updating countdown to 45552
[21:39:15.121] [SEVERE ] updating countdown to 45447
[21:39:15.185] [SEVERE ] key 83 was pressed by player 1
[21:39:15.185] [SEVERE ] player 1 placing token on slot 5
[21:39:15.233] [SEVERE ] updating countdown to 45335
[21:39:15.300] [SEVERE ] key 88 was pressed by player 1
[21:39:15.300] [SEVERE ] player 1 placing token on slot 9
[21:39:15.337] [SEVERE ] updating countdown to 45231
[21:39:15.450] [SEVERE ] updating countdown to 45118
[21:39:15.559] [SEVERE ] updating countdown to 45009
[21:39:15.667] [SEVERE ] updating countdown to 44901
[21:39:15.781] [SEVERE ] updating countdown to 44787
[21:39:15.895] [SEVERE ] updating countdown to 44673
[21:39:16.010] [SEVERE ] updating countdown to 44558
[21:39:16.126] [SEVERE ] updating countdown to 44442
[21:39:16.233] [SEVERE ] updating countdown to 44335
[21:39:16.342] [SEVERE ] updating countdown to 44226
[21:39:16.449] [SEVERE ] updating countdown to 44119
[21:39:16.559] [SEVERE ] updating countdown to 44009
[21:39:16.664] [SEVERE ] updating countdown to 43904
[21:39:16.709] [SEVERE ] key 86 was pressed by player 1
[21:39:16.709] [SEVERE ] player 1 placing token on slot 11
[21:39:16.709] [SEVERE ] updating countdown to 43859
[21:39:16.709] [SEVERE ] setting player 1 score to 1
[21:39:16.709] [SEVERE ] setting player 1 freeze to 1000
[21:39:17.715] [SEVERE ] setting player 1 freeze to 0
[21:39:26.192] [SEVERE ] key 83 was pressed by player 1
[21:39:27.059] [SEVERE ] key 88 was pressed by player 1
[21:39:27.982] [SEVERE ] key 86 was pressed by player 1
[21:39:28.008] [SEVERE ] key 67 was pressed by player 1
[21:39:28.160] [SEVERE ] key 83 was pressed by player 1
[21:39:28.383] [SEVERE ] key 87 was pressed by player 1
[21:39:28.447] [SEVERE ] key 69 was pressed by player 1
[21:39:28.688] [SEVERE ] key 70 was pressed by player 1
[21:39:28.968] [SEVERE ] key 87 was pressed by player 1
[21:39:28.974] [SEVERE ] key 81 was pressed by player 1
[21:39:28.999] [SEVERE ] key 69 was pressed by player 1
[21:39:29.178] [SEVERE ] key 70 was pressed by player 1
[21:39:29.695] [SEVERE ] key 70 was pressed by player 1
[21:39:30.516] [SEVERE ] exit button pressed
[21:39:30.517] [INFO   ] thread player 1 terminated.
[21:39:30.517] [INFO   ] thread player 0 terminated.
[21:39:30.517] [SEVERE ] removing card from slot 5
[21:39:30.517] [SEVERE ] removing tokens from slot 5
[21:39:30.517] [SEVERE ] removing player 1 token from slot 5
[21:39:30.626] [SEVERE ] removing card from slot 9
[21:39:30.626] [SEVERE ] removing tokens from slot 9
[21:39:30.626] [SEVERE ] removing player 1 token from slot 9
[21:39:30.736] [SEVERE ] removing card from slot 11
[21:39:30.736] [SEVERE ] removing tokens from slot 11
[21:39:30.736] [SEVERE ] removing player 1 token from slot 11
[21:39:30.736] [SEVERE ] updating countdown to 60000
[21:39:30.842] [SEVERE ] placing card 4 in slot 5
[21:39:30.943] [SEVERE ] placing card 40 in slot 9
[21:39:31.051] [SEVERE ] placing card 32 in slot 11
[21:39:31.052] [SEVERE ] updating countdown to 59684
[21:39:31.158] [SEVERE ] removing card from slot 0
[21:39:31.159] [SEVERE ] removing tokens from slot 0
[21:39:31.259] [SEVERE ] removing card from slot 1
[21:39:31.259] [SEVERE ] removing tokens from slot 1
[21:39:31.362] [SEVERE ] removing card from slot 2
[21:39:31.362] [SEVERE ] removing tokens from slot 2
[21:39:31.477] [SEVERE ] removing card from slot 3
[21:39:31.477] [SEVERE ] removing tokens from slot 3
[21:39:31.585] [SEVERE ] removing card from slot 4
[21:39:31.585] [SEVERE ] removing tokens from slot 4
[21:39:31.694] [SEVERE ] removing card from slot 5
[21:39:31.694] [SEVERE ] removing tokens from slot 5
[21:39:31.804] [SEVERE ] removing card from slot 6
[21:39:31.804] [SEVERE ] removing tokens from slot 6
[21:39:31.914] [SEVERE ] removing card from slot 7
[21:39:31.914] [SEVERE ] removing tokens from slot 7
[21:39:32.023] [SEVERE ] removing card from slot 8
[21:39:32.023] [SEVERE ] removing tokens from slot 8
[21:39:32.135] [SEVERE ] removing card from slot 9
[21:39:32.135] [SEVERE ] removing tokens from slot 9
[21:39:32.243] [SEVERE ] removing card from slot 10
[21:39:32.243] [SEVERE ] removing tokens from slot 10
[21:39:32.352] [SEVERE ] removing card from slot 11
[21:39:32.352] [SEVERE ] removing tokens from slot 11
[21:39:32.354] [SEVERE ] announcing winner(s): player 1
[21:39:32.357] [INFO   ] thread dealer terminated.
[21:39:32.357] [INFO   ] thread dealer terminated.
[21:39:32.358] [SEVERE ] thanks for playing... it was fun!
[21:39:32.358] [INFO   ] thread main terminated.
